Date,KW
2022-04-08 21:43:00.000Z,190.7
2022-04-09 05:06:00.000Z,188.0
2022-04-09 09:26:00.000Z,180.5
2022-04-09 09:27:00.000Z,326.4
2022-04-09 14:18:00.000Z,319.8
2022-04-10 07:58:00.000Z,312.0
2022-04-10 12:31:00.000Z,308.5
2022-04-10 23:22:00.000Z,301.4
2022-04-11 05:43:00.000Z,296.9
2022-04-11 15:47:00.000Z,292.5
2022-04-11 22:00:00.000Z,287.7
2022-04-12 18:34:00.000Z,273.6
2022-04-13 15:49:00.000Z,249.2
2022-04-14 16:55:00.000Z,224.6
2022-04-15 04:08:00.000Z,219.0
2022-04-16 14:24:00.000Z,190.0
2022-04-16 14:29:00.000Z,398.4
2022-04-17 06:01:00.000Z,389.9
2022-04-17 12:13:00.000Z,382.8
2022-04-17 18:03:00.000Z,379.1
2022-04-18 06:54:00.000Z,369.9
2022-04-18 14:07:00.000Z,359.8
2022-04-18 19:53:00.000Z,354.9
2022-04-18 23:33:00.000Z,352.3
2022-04-19 19:18:00.000Z,332.6
2022-04-20 05:15:00.000Z,326.7
2022-04-20 20:40:00.000Z,312.5
2022-04-20 22:56:00.000Z,311.5
2022-04-22 10:07:00.000Z,285.2
2022-04-22 13:24:00.000Z,280.8
2022-04-23 06:53:00.000Z,265.2
2022-04-23 16:00:00.000Z,248.7
2022-04-23 16:01:00.000Z,457.1
2022-04-23 20:09:00.000Z,453.6
2022-04-24 20:40:00.000Z,429.7
2022-04-25 02:38:00.000Z,426.7
2022-04-25 19:53:00.000Z,409.0
2022-04-25 23:45:00.000Z,406.7
2022-04-26 20:49:00.000Z,386.9
2022-04-27 00:34:00.000Z,384.6
2022-04-27 07:18:00.000Z,380.7
2022-04-27 14:19:00.000Z,371.2
2022-04-27 20:47:00.000Z,367.2
2022-04-28 22:10:00.000Z,345.4
2022-04-29 05:13:00.000Z,341.9
2022-04-29 21:49:00.000Z,323.6
2022-04-30 05:29:00.000Z,320.4
2022-04-30 09:28:00.000Z,312.6
2022-04-30 09:29:00.000Z,521.0
2022-05-01 11:21:00.000Z,503.5
2022-05-01 18:31:00.000Z,496.6
2022-05-01 22:55:00.000Z,493.7
2022-05-02 05:02:00.000Z,491.3
2022-05-02 15:41:00.000Z,480.9
2022-05-03 05:59:00.000Z,474.1
2022-05-03 07:56:00.000Z,472.4
2022-05-03 15:53:00.000Z,464.9
2022-05-03 21:29:00.000Z,461.8
2022-05-04 05:39:00.000Z,458.9
2022-05-04 15:15:00.000Z,448.7
2022-05-04 20:07:00.000Z,443.4
2022-05-04 21:38:00.000Z,442.7
2022-05-05 05:15:00.000Z,437.9
2022-05-05 15:13:00.000Z,429.6
2022-05-05 20:56:00.000Z,425.4
2022-05-06 05:35:00.000Z,421.8
2022-05-06 21:19:00.000Z,409.6
2022-05-07 06:17:00.000Z,405.1
2022-05-07 08:00:00.000Z,403.4
2022-05-07 08:01:00.000Z,611.8
2022-05-07 23:07:00.000Z,594.5
2022-05-08 07:18:00.000Z,590.9
2022-05-08 21:45:00.000Z,574.2
2022-05-09 06:02:00.000Z,569.5
2022-05-09 15:05:00.000Z,559.6
2022-05-09 23:54:00.000Z,552.9
2022-05-10 06:29:00.000Z,548.9
2022-05-10 16:21:00.000Z,538.7
2022-05-10 21:09:00.000Z,535.9
2022-05-11 05:42:00.000Z,531.6
2022-05-11 14:46:00.000Z,522.8
2022-05-12 00:31:00.000Z,515.5
2022-05-12 15:56:00.000Z,502.6
2022-05-12 20:48:00.000Z,499.4
2022-05-13 05:57:00.000Z,493.7
2022-05-14 01:09:00.000Z,480.7
2022-05-14 09:16:00.000Z,473.6
2022-05-14 09:17:00.000Z,682.0
2022-05-15 15:16:00.000Z,649.5
2022-05-16 01:04:00.000Z,642.7
2022-05-16 05:52:00.000Z,638.5
2022-05-16 06:34:00.000Z,637.3
2022-05-17 06:02:00.000Z,620.1
2022-05-18 15:26:00.000Z,590.7
2022-05-19 00:12:00.000Z,583.6
2022-05-19 15:25:00.000Z,569.7
2022-05-20 05:52:00.000Z,562.4
2022-05-20 15:11:00.000Z,550.6
2022-05-20 21:56:00.000Z,546.7
2022-05-21 04:27:00.000Z,544.1
2022-05-21 12:14:00.000Z,530.9
2022-05-22 18:35:00.000Z,496.8
2022-05-22 18:37:00.000Z,705.2
2022-05-23 06:21:00.000Z,697.5
2022-05-23 19:17:00.000Z,682.0
2022-05-23 23:24:00.000Z,679.1
2022-05-24 11:32:00.000Z,666.5
2022-05-24 19:17:00.000Z,656.7
2022-05-25 05:38:00.000Z,651.9
2022-05-25 08:46:00.000Z,645.4
2022-05-25 19:24:00.000Z,634.2
2022-05-25 21:51:00.000Z,631.4
2022-05-26 06:42:00.000Z,626.4
2022-05-26 22:09:00.000Z,609.1
2022-05-27 05:50:00.000Z,605.2
2022-05-27 15:43:00.000Z,593.7
2022-05-29 06:37:00.000Z,561.3
2022-05-29 17:06:00.000Z,545.2
2022-05-29 17:07:00.000Z,753.6
2022-05-30 06:22:00.000Z,744.6
2022-05-30 16:02:00.000Z,733.7
2022-05-31 03:15:00.000Z,726.6
2022-05-31 07:48:00.000Z,720.5
2022-05-31 22:47:00.000Z,704.7
2022-06-01 06:27:00.000Z,700.2
2022-06-01 16:02:00.000Z,690.7
2022-06-01 19:42:00.000Z,686.9
2022-06-02 01:48:00.000Z,682.7
2022-06-02 15:53:00.000Z,664.4
2022-06-03 06:30:00.000Z,654.5
2022-06-03 20:11:00.000Z,641.0
2022-06-04 05:03:00.000Z,635.6
2022-06-05 09:38:00.000Z,610.6
2022-06-05 09:39:00.000Z,923.2
2022-06-05 17:31:00.000Z,915.4
2022-06-05 20:33:00.000Z,913.8
2022-06-06 06:03:00.000Z,909.3
2022-06-06 20:08:00.000Z,892.2
2022-06-07 06:56:00.000Z,883.6
2022-06-07 20:22:00.000Z,869.1
2022-06-08 06:25:00.000Z,863.2
2022-06-08 16:13:00.000Z,850.7
2022-06-09 00:27:00.000Z,844.2
2022-06-09 06:25:00.000Z,838.9
2022-06-09 16:14:00.000Z,826.9
2022-06-09 20:15:00.000Z,824.2
2022-06-10 15:03:00.000Z,809.7
2022-06-11 17:07:00.000Z,775.1
2022-06-11 18:05:00.000Z,773.2
2022-06-11 18:06:00.000Z,1085.8
2022-06-12 08:04:00.000Z,1076.9
2022-06-12 19:42:00.000Z,1057.4
2022-06-13 05:47:00.000Z,1050.5
2022-06-13 17:16:00.000Z,1034.6
2022-06-14 06:20:00.000Z,1024.7
2022-06-14 11:20:00.000Z,1015.2
2022-06-14 14:44:00.000Z,1010.3
2022-06-14 21:28:00.000Z,1003.7
2022-06-15 06:10:00.000Z,999.8
2022-06-15 15:57:00.000Z,983.9
2022-06-16 06:54:00.000Z,970.9
